# BUSCO version is: 3.0.0 
# The lineage dataset is: tetrapoda_odb9 (Creation date: 2016-02-13, number of species: 55, number of BUSCOs: 3950)
# To reproduce this run: python /mnt/lustre/software/linuxbrew/colsa/bin/busco -i /mnt/lustre/macmaneslab/shared/Stuckert/Stuckert_Ranitomeya_imitator_genome/imitator.1.3.6.fa -o Ranitomeya_imitator_genome_BUSCO -l /mnt/lustre/macmaneslab/ams1236/Oyster_River_Protocol/busco_dbs/tetrapoda_odb9/ -m genome -c 40 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090706AH	Duplicated	scaffold124_pilon_pilon	3429810	3456282	734.6	374
EOG090706AH	Duplicated	scaffold289_pilon_pilon	529252	535713	695.8	379
EOG090706AJ	Duplicated	scaffold3_pilon_pilon	6551065	6552192	514.7	278
EOG090706AJ	Duplicated	scaffold5232_pilon_pilon	155277	175154	456.7	270
EOG090706AM	Complete	scaffold67_pilon_pilon	1453211	1530193	756.2	341
EOG090706AO	Complete	scaffold222_pilon_pilon	531466	535257	611.4	361
EOG090706AS	Complete	scaffold48_pilon_pilon	3199547	3236705	592.7	381
EOG090706AX	Complete	scaffold56_pilon_pilon	7867514	7898931	707.7	433
EOG090706AZ	Complete	scaffold28_pilon_pilon	17468629	17498766	671.7	336
EOG090706B1	Complete	scaffold12_pilon_pilon	7555533	7584994	535.3	305
EOG090706B4	Complete	scaffold83_pilon_pilon	7767455	7768555	581.2	308
EOG090706B6	Complete	scaffold75_pilon_pilon	2472449	2479322	820.6	381
EOG090706BC	Duplicated	scaffold1706_pilon_pilon	111216	142660	725.7	354
EOG090706BC	Duplicated	scaffold4_pilon_pilon	19431678	19463635	764.6	354
EOG090706BE	Complete	scaffold117_pilon_pilon	1249242	1262729	785.0	378
EOG090706BF	Complete	scaffold15_pilon_pilon	16259881	16283426	641.9	336
EOG090706BJ	Complete	scaffold44_pilon_pilon	10615755	10624000	773.0	376
EOG090706BU	Complete	scaffold35_pilon_pilon	4141464	4154286	533.0	576
EOG090706C9	Complete	scaffold149_pilon_pilon	770692	786208	625.3	285
EOG090706CI	Duplicated	scaffold221_pilon_pilon	1164959	1178238	685.0	321
EOG090706CI	Duplicated	scaffold6168_pilon_pilon	86964	123611	621.5	320
EOG090706CJ	Complete	scaffold247_pilon_pilon	1901711	1957189	649.0	322
EOG090706CM	Duplicated	scaffold404_pilon_pilon	375904	420558	564.7	343
EOG090706CM	Duplicated	scaffold76_pilon_pilon	7147297	7188600	621.7	332
EOG090706CV	Fragmented	scaffold71_pilon_pilon	7690038	7694434	495.1	280
EOG090706D0	Complete	scaffold33_pilon_pilon	11433009	11451640	751.0	366
EOG090706D7	Complete	scaffold26_pilon_pilon	9512551	9515270	759.3	401
EOG090706D9	Complete	scaffold26_pilon_pilon	15424013	15435548	495.0	335
EOG090706DA	Duplicated	scaffold1791_pilon_pilon	264298	296857	601.4	294
EOG090706DA	Duplicated	scaffold4240_pilon_pilon	69230	86498	571.7	294
EOG090706DM	Complete	scaffold95_pilon_pilon	4896062	4957756	744.5	348
EOG090706DO	Complete	scaffold75_pilon_pilon	2391526	2429286	714.4	433
EOG090706DQ	Complete	scaffold7724_pilon_pilon	89447	128832	748.7	487
EOG090706DS	Duplicated	scaffold2127_pilon_pilon	312075	335546	472.7	276
EOG090706DS	Duplicated	scaffold245_pilon_pilon	676788	724870	426.8	274
EOG090706DT	Complete	scaffold2_pilon_pilon	24588685	24603537	739.2	453
EOG090706DV	Complete	scaffold79_pilon_pilon	1034325	1058028	557.9	329
EOG090706E6	Duplicated	scaffold12096_pilon_pilon	25712	86111	865.6	505
EOG090706E6	Duplicated	scaffold23_pilon_pilon	5732088	5804946	987.9	506
EOG090706E7	Complete	scaffold8_pilon_pilon	17501270	17570844	609.3	354
EOG090706EH	Complete	scaffold50_pilon_pilon	9572117	9582305	773.9	449
EOG090706EM	Complete	scaffold45_pilon_pilon	4475874	4536543	494.7	311
EOG090706EX	Complete	scaffold58_pilon_pilon	6259465	6262384	515.0	286
EOG090706EZ	Duplicated	scaffold1827_pilon_pilon	284985	311755	646.9	375
EOG090706EZ	Duplicated	scaffold87_pilon_pilon	4528186	4567517	637.9	341
EOG090706F2	Duplicated	scaffold1470_pilon_pilon	216621	263122	451.6	249
EOG090706F2	Duplicated	scaffold192_pilon_pilon	3081580	3097561	512.9	250
EOG090706F3	Complete	scaffold80_pilon_pilon	9025875	9049121	739.6	345
EOG090706F9	Complete	scaffold21_pilon_pilon	20908230	20929413	501.2	291
EOG090706FJ	Complete	scaffold119_pilon_pilon	4659106	4667042	487.7	250
EOG090706FR	Fragmented	scaffold7824_pilon_pilon	10683	11969	320.2	270
EOG090706FT	Complete	scaffold110_pilon_pilon	3400182	3405961	571.6	386
EOG090706FY	Complete	scaffold1095_pilon_pilon	486070	524995	806.4	425
EOG090706G4	Complete	scaffold6255_pilon_pilon	46441	47670	239.1	362
EOG090706GG	Complete	scaffold2402_pilon_pilon	95241	155487	492.3	328
EOG090706GS	Duplicated	scaffold5055_pilon_pilon	186154	214102	468.8	242
EOG090706GS	Duplicated	scaffold89_pilon_pilon	2769408	2778827	484.8	242
EOG090706GY	Complete	scaffold42_pilon_pilon	5180993	5210349	633.5	353
EOG090706H9	Complete	scaffold18_pilon_pilon	15800561	15820659	633.4	344
EOG090706HE	Fragmented	scaffold5_pilon_pilon	21948672	21968447	221.2	175
EOG090706HH	Duplicated	scaffold12336_pilon_pilon	30977	52523	630.3	320
EOG090706HH	Duplicated	scaffold362_pilon_pilon	752538	765018	665.8	323
EOG090706HU	Complete	scaffold114_pilon_pilon	5375177	5401600	652.2	300
EOG090706HW	Complete	scaffold22_pilon_pilon	9906000	9923880	693.4	330
EOG090706HZ	Duplicated	scaffold52_pilon_pilon	7031775	7098640	736.2	377
EOG090706HZ	Duplicated	scaffold7329_pilon_pilon	38893	107552	637.6	366
EOG090706I0	Complete	scaffold237_pilon_pilon	1952578	1978329	552.7	388
EOG090706I8	Complete	scaffold67_pilon_pilon	5466856	5530701	568.6	300
EOG090706IE	Complete	scaffold231_pilon_pilon	1880019	1886803	633.3	333
EOG090706IH	Complete	scaffold138_pilon_pilon	4985435	5010333	452.5	328
EOG090706IO	Complete	scaffold7_pilon_pilon	3552869	3564882	619.2	316
EOG090706IW	Complete	scaffold26_pilon_pilon	1491697	1553928	719.3	381
EOG090706IZ	Duplicated	scaffold354_pilon_pilon	1118794	1126394	714.8	338
EOG090706IZ	Duplicated	scaffold36_pilon_pilon	4039070	4055925	764.8	347
EOG090706J1	Duplicated	scaffold3925_pilon_pilon	181268	198634	699.9	366
EOG090706J1	Duplicated	scaffold47_pilon_pilon	4402344	4420265	741.0	366
EOG090706J9	Complete	scaffold28_pilon_pilon	1477625	1497878	528.0	342
EOG090706JB	Complete	scaffold178_pilon_pilon	2318479	2337088	415.5	268
EOG090706JH	Fragmented	scaffold7_pilon_pilon	12045261	12048173	160.9	64
EOG090706JL	Complete	scaffold1_pilon_pilon	7617595	7708166	578.3	301
EOG090706JQ	Complete	scaffold56_pilon_pilon	8925815	8937367	642.2	318
EOG090706JT	Complete	scaffold11730_pilon_pilon	1	37491	316.5	274
EOG090706JU	Complete	scaffold287_pilon_pilon	750445	767332	521.3	264
EOG090706JV	Missing
EOG090706JZ	Duplicated	scaffold10419_pilon_pilon	23189	91019	570.3	319
EOG090706JZ	Duplicated	scaffold132_pilon_pilon	736444	810670	641.7	319
EOG090706K1	Complete	scaffold17_pilon_pilon	11837462	11853344	795.4	374
EOG090706K5	Fragmented	scaffold4658_pilon_pilon	40888	41541	357.9	199
EOG090706K6	Complete	scaffold34_pilon_pilon	15156350	15167214	687.1	355
EOG090706K8	Complete	scaffold20_pilon_pilon	9942555	9957971	444.1	305
EOG090706K9	Duplicated	scaffold126_pilon_pilon	4542578	4572466	709.5	353
EOG090706K9	Duplicated	scaffold22867_pilon_pilon	975	28863	612.8	349
EOG090706KE	Complete	scaffold26_pilon_pilon	196364	233484	641.5	429
EOG090706KF	Complete	scaffold4293_pilon_pilon	86	35344	411.6	251
EOG090706KV	Complete	scaffold74_pilon_pilon	6985763	7024182	731.6	344
EOG090706KW	Duplicated	scaffold17_pilon_pilon	3418920	3483616	703.1	334
EOG090706KW	Duplicated	scaffold1885_pilon_pilon	329961	387746	647.4	332
EOG090706L3	Complete	scaffold45_pilon_pilon	7946086	7967144	397.2	305
EOG090706L7	Complete	scaffold2_pilon_pilon	16729451	16739826	742.6	356
EOG090706L8	Complete	scaffold66_pilon_pilon	3742199	3779881	689.3	369
EOG090706LB	Missing
EOG090706LG	Complete	scaffold2526_pilon_pilon	10044	59754	253.4	304
EOG090706LI	Complete	scaffold93_pilon_pilon	3332344	3336258	520.1	302
EOG090706LN	Complete	scaffold9_pilon_pilon	26393296	26462490	679.4	359
EOG090706LT	Complete	scaffold52_pilon_pilon	7193928	7213061	757.9	371
EOG090706LW	Complete	scaffold96_pilon_pilon	5550220	5563193	344.2	246
EOG090706M1	Complete	scaffold8_pilon_pilon	17330884	17346316	494.6	265
EOG090706MF	Complete	scaffold31_pilon_pilon	13324749	13338615	697.4	357
EOG090706MG	Duplicated	scaffold20_pilon_pilon	13660098	13661225	254.6	251
EOG090706MG	Duplicated	scaffold43_pilon_pilon	6207761	6208759	249.6	252
EOG090706MM	Complete	scaffold7_pilon_pilon	23319537	23336865	460.2	308
EOG090706MR	Complete	scaffold35_pilon_pilon	4173507	4183779	828.1	440
EOG090706MS	Complete	scaffold10_pilon_pilon	21927986	22008086	347.4	216
EOG090706N3	Complete	scaffold12_pilon_pilon	665848	686544	681.9	390
EOG090706N4	Complete	scaffold2_pilon_pilon	1700200	1719328	515.0	345
EOG090706NA	Complete	scaffold66_pilon_pilon	1680557	1681888	629.4	342
EOG090706ND	Duplicated	scaffold1266_pilon_pilon	21400	46612	1029.9	607
EOG090706ND	Duplicated	scaffold5_pilon_pilon	28564646	28570667	1168.2	573
EOG090706NF	Complete	scaffold39_pilon_pilon	13704310	13742710	750.1	350
EOG090706NN	Complete	scaffold13378_pilon_pilon	25167	58178	763.0	356
EOG090706NU	Duplicated	scaffold2982_pilon_pilon	170890	204817	729.5	388
EOG090706NU	Duplicated	scaffold91_pilon_pilon	7914884	7931747	840.5	393
EOG090706O2	Complete	scaffold72_pilon_pilon	9136216	9164942	618.3	275
EOG090706O3	Complete	scaffold2787_pilon_pilon	150801	160160	414.6	278
EOG090706O5	Complete	scaffold38_pilon_pilon	821733	864911	575.7	339
EOG090706O6	Complete	scaffold39_pilon_pilon	11838714	11911093	400.2	251
EOG090706OA	Fragmented	scaffold65_pilon_pilon	5639445	5660819	290.9	210
EOG090706OD	Missing
EOG090706OE	Complete	scaffold27_pilon_pilon	1863820	1874126	507.1	283
EOG090706OJ	Complete	scaffold48_pilon_pilon	4177637	4206896	656.4	320
EOG090706OU	Complete	scaffold116_pilon_pilon	5134383	5171010	534.7	278
EOG090706OV	Complete	scaffold42_pilon_pilon	9042413	9045564	681.6	324
EOG090706OW	Complete	scaffold31_pilon_pilon	16677806	16708393	688.8	390
EOG090706OX	Complete	scaffold58_pilon_pilon	6690966	6694609	375.9	229
EOG090706OY	Complete	scaffold49_pilon_pilon	10259902	10309667	550.7	308
EOG090706PH	Duplicated	scaffold1083_pilon_pilon	211410	249333	509.3	253
EOG090706PH	Duplicated	scaffold31_pilon_pilon	7491083	7575633	538.9	253
EOG090706PL	Complete	scaffold6_pilon_pilon	3516599	3527194	804.3	395
EOG090706PX	Complete	scaffold30_pilon_pilon	504112	535199	627.9	353
EOG090706Q0	Duplicated	scaffold77_pilon_pilon	5017746	5039078	336.6	211
EOG090706Q0	Duplicated	scaffold837_pilon_pilon	167754	197626	354.5	211
EOG090706Q2	Complete	scaffold98_pilon_pilon	6097184	6123031	439.0	354
EOG090706QA	Duplicated	scaffold17_pilon_pilon	8564500	8613539	621.4	354
EOG090706QA	Duplicated	scaffold2147_pilon_pilon	229979	266385	604.0	366
EOG090706QC	Complete	scaffold9_pilon_pilon	16415962	16427197	852.0	361
EOG090706QI	Missing
EOG090706QK	Complete	scaffold947_pilon_pilon	463297	505563	705.2	311
EOG090706QN	Complete	scaffold4428_pilon_pilon	70394	135024	741.8	349
EOG090706QP	Complete	scaffold2_pilon_pilon	31042496	31070174	730.9	368
EOG090706QR	Complete	scaffold7_pilon_pilon	19951284	19975252	668.8	349
EOG090706R9	Complete	scaffold123_pilon_pilon	3530323	3549876	809.4	432
EOG090706RA	Missing
EOG090706RC	Complete	scaffold50_pilon_pilon	4527094	4549365	875.0	440
EOG090706RF	Complete	scaffold50_pilon_pilon	2022128	2039779	687.4	311
EOG090706RI	Complete	scaffold135_pilon_pilon	87988	113240	372.7	419
EOG090706RL	Duplicated	scaffold28_pilon_pilon	2004978	2029200	742.6	372
EOG090706RL	Duplicated	scaffold8828_pilon_pilon	35948	62294	735.8	381
EOG090706RM	Fragmented	scaffold105_pilon_pilon	2548132	2568881	286.6	239
EOG090706RP	Complete	scaffold72_pilon_pilon	3244184	3253406	695.4	320
EOG090706RQ	Complete	scaffold6_pilon_pilon	12704564	12724515	652.3	331
EOG090706RW	Complete	scaffold32_pilon_pilon	11913388	11987922	633.3	371
EOG090706RY	Duplicated	scaffold11891_pilon_pilon	5498	17542	568.7	316
EOG090706RY	Duplicated	scaffold24_pilon_pilon	1413455	1440042	590.5	316
EOG090706S1	Duplicated	scaffold55443_pilon_pilon	5520	9607	609.5	332
EOG090706S1	Duplicated	scaffold84_pilon_pilon	792569	793633	712.8	332
EOG090706S5	Complete	scaffold13_pilon_pilon	2424567	2438761	599.9	294
EOG090706SE	Duplicated	scaffold1309_pilon_pilon	12335	53503	686.3	371
EOG090706SE	Duplicated	scaffold367_pilon_pilon	126077	160758	760.4	380
EOG090706SG	Complete	scaffold11_pilon_pilon	20892497	20919882	751.4	349
EOG090706SH	Complete	scaffold123_pilon_pilon	994432	1016913	642.1	321
EOG090706SJ	Complete	scaffold298_pilon_pilon	9248	33941	735.1	330
EOG090706SM	Duplicated	scaffold133_pilon_pilon	4242594	4268804	621.9	357
EOG090706SM	Duplicated	scaffold5501_pilon_pilon	141075	155994	596.6	400
EOG090706SS	Complete	scaffold725_pilon_pilon	87874	106253	726.9	423
EOG090706SZ	Missing
EOG090706T0	Missing
EOG090706T1	Complete	scaffold43_pilon_pilon	9199459	9229279	574.8	323
EOG090706TB	Complete	scaffold34_pilon_pilon	9883439	9899668	759.5	383
EOG090706TG	Complete	scaffold181_pilon_pilon	1835235	1841017	636.3	289
EOG090706TH	Complete	scaffold244_pilon_pilon	2137325	2210527	466.5	277
EOG090706TI	Duplicated	scaffold1_pilon_pilon	55589691	55593476	732.2	370
EOG090706TI	Duplicated	scaffold845_pilon_pilon	244937	248362	622.7	387
EOG090706TW	Complete	scaffold167_pilon_pilon	1743503	1767818	673.0	350
EOG090706U0	Complete	scaffold5_pilon_pilon	19047110	19066392	700.4	397
EOG090706U1	Complete	scaffold9628_pilon_pilon	60859	72348	639.5	318
EOG090706U2	Complete	scaffold12644_pilon_pilon	60166	78287	650.0	327
EOG090706U8	Duplicated	scaffold1348_pilon_pilon	401999	475776	617.0	401
EOG090706U8	Duplicated	scaffold213_pilon_pilon	1923747	2002112	595.5	359
EOG090706UD	Complete	scaffold117_pilon_pilon	6050750	6052060	442.8	373
EOG090706UE	Complete	scaffold33_pilon_pilon	10438418	10495154	636.0	301
EOG090706UG	Duplicated	scaffold141_pilon_pilon	3343618	3344928	732.7	351
EOG090706UG	Duplicated	scaffold9416_pilon_pilon	103752	105029	704.6	346
EOG090706UJ	Complete	scaffold51_pilon_pilon	830805	856818	550.4	353
EOG090706UT	Complete	scaffold38_pilon_pilon	13616048	13636174	593.3	314
EOG090706V1	Duplicated	scaffold10_pilon_pilon	15835684	15864605	685.9	329
EOG090706V1	Duplicated	scaffold4323_pilon_pilon	149268	223302	651.7	328
EOG090706V4	Complete	scaffold40_pilon_pilon	4130599	4131599	261.6	237
EOG090706V6	Complete	scaffold2_pilon_pilon	30020714	30028980	687.2	335
EOG090706VB	Complete	scaffold104_pilon_pilon	151952	167918	737.4	357
EOG090706VN	Duplicated	scaffold10104_pilon_pilon	46606	80842	613.2	316
EOG090706VN	Duplicated	scaffold119_pilon_pilon	4415643	4420487	701.8	316
EOG090706VP	Duplicated	scaffold110_pilon_pilon	2976729	3028442	580.9	313
EOG090706VP	Duplicated	scaffold483_pilon_pilon	190155	221738	545.0	312
EOG090706VQ	Complete	scaffold166_pilon_pilon	3211095	3279163	478.4	225
EOG090706VS	Complete	scaffold87_pilon_pilon	4571830	4592179	543.2	283
EOG090706W2	Complete	scaffold222_pilon_pilon	1727919	1749987	625.3	286
EOG090706W7	Complete	scaffold8_pilon_pilon	6443720	6449541	671.6	367
EOG090706W8	Complete	scaffold238_pilon_pilon	519181	537159	137.3	152
EOG090706W9	Complete	scaffold12_pilon_pilon	1281906	1308900	721.4	387
EOG090706WJ	Duplicated	scaffold2219_pilon_pilon	221205	241852	632.8	323
EOG090706WJ	Duplicated	scaffold76_pilon_pilon	5464551	5479863	667.4	326
EOG090706WN	Complete	scaffold1_pilon_pilon	15479196	15513198	481.8	415
EOG090706WR	Complete	scaffold70_pilon_pilon	9597131	9606618	453.6	283
EOG090706WX	Complete	scaffold92_pilon_pilon	4298134	4316900	501.3	320
EOG090706WZ	Complete	scaffold204_pilon_pilon	2796878	2814077	656.7	309
EOG090706X1	Duplicated	scaffold16_pilon_pilon	22176131	22197010	696.7	337
EOG090706X1	Duplicated	scaffold283_pilon_pilon	285544	315135	604.2	336
EOG090706X4	Fragmented	scaffold54612_pilon_pilon	3255	4025	487.8	245
EOG090706X8	Duplicated	scaffold6497_pilon_pilon	116348	125970	562.4	305
EOG090706X8	Duplicated	scaffold67_pilon_pilon	2874594	2881721	614.2	308
EOG090706XD	Missing
EOG090706XF	Complete	scaffold149_pilon_pilon	914604	934674	447.4	265
EOG090706XG	Duplicated	scaffold2322_pilon_pilon	279550	305023	455.7	309
EOG090706XG	Duplicated	scaffold9_pilon_pilon	26471808	26498152	528.2	291
EOG090706XJ	Complete	scaffold139_pilon_pilon	4869064	4874202	543.8	276
EOG090706XQ	Fragmented	scaffold256_pilon_pilon	1031949	1040331	324.6	171
EOG090706XR	Complete	scaffold82_pilon_pilon	5885656	5909466	620.8	318
EOG090706XS	Duplicated	scaffold3543_pilon_pilon	202903	267664	576.3	315
EOG090706XS	Duplicated	scaffold35_pilon_pilon	387532	413697	645.3	316
EOG090706XT	Complete	scaffold499_pilon_pilon	1461	11710	628.7	325
EOG090706YA	Complete	scaffold268_pilon_pilon	1329778	1355216	620.2	324
EOG090706YJ	Complete	scaffold49_pilon_pilon	8331723	8343348	605.9	294
EOG090706YT	Missing
EOG090706YU	Complete	scaffold28_pilon_pilon	16652784	16697970	680.1	305
EOG090706YV	Duplicated	scaffold1600_pilon_pilon	321635	339907	620.8	330
EOG090706YV	Duplicated	scaffold192_pilon_pilon	1359741	1388408	659.7	332
EOG090706YY	Complete	scaffold133_pilon_pilon	3878457	3919618	609.6	300
EOG090706Z3	Missing
EOG090706Z4	Complete	scaffold191_pilon_pilon	908255	929044	745.4	349
EOG090706ZE	Complete	scaffold10_pilon_pilon	1749451	1774145	742.0	345
EOG090706ZH	Complete	scaffold1_pilon_pilon	10558873	10619906	642.4	366
EOG090706ZR	Complete	scaffold194_pilon_pilon	1971051	1996412	588.9	316
EOG090706ZY	Complete	scaffold10043_pilon_pilon	51571	90576	361.0	342
EOG090706ZZ	Missing
EOG09070701	Complete	scaffold23_pilon_pilon	19653286	19660148	548.8	283
EOG09070703	Complete	scaffold12869_pilon_pilon	6639	23520	779.1	388
EOG09070705	Duplicated	scaffold19_pilon_pilon	1406067	1446397	842.2	416
EOG09070705	Duplicated	scaffold4929_pilon_pilon	114165	182913	863.0	417
EOG09070706	Complete	scaffold2_pilon_pilon	18557168	18608185	624.5	317
EOG0907070I	Duplicated	scaffold41_pilon_pilon	12957957	12959674	457.5	205
EOG0907070I	Duplicated	scaffold8431_pilon_pilon	132155	138168	416.3	204
EOG0907070T	Duplicated	scaffold12_pilon_pilon	2188749	2204493	617.2	320
EOG0907070T	Duplicated	scaffold9254_pilon_pilon	81742	89420	544.3	320
EOG0907070Z	Complete	scaffold131_pilon_pilon	2478066	2508458	423.1	279
EOG09070715	Complete	scaffold111_pilon_pilon	2609396	2610706	629.2	346
EOG09070719	Complete	scaffold59_pilon_pilon	3941643	4070981	1589.6	740
EOG0907071H	Complete	scaffold9405_pilon_pilon	83784	97673	548.2	311
EOG0907071S	Complete	scaffold153_pilon_pilon	1055385	1088620	755.9	380
EOG09070729	Duplicated	scaffold399_pilon_pilon	983151	993745	588.9	280
EOG09070729	Duplicated	scaffold6318_pilon_pilon	125100	166764	584.4	280
EOG0907072L	Duplicated	scaffold1322_pilon_pilon	475802	476869	493.6	258
EOG0907072L	Duplicated	scaffold269_pilon_pilon	888196	893019	481.3	243
EOG0907072R	Complete	scaffold93_pilon_pilon	5724516	5761769	429.8	327
EOG0907072S	Complete	scaffold12_pilon_pilon	19767991	19773969	625.2	371
EOG0907072V	Complete	scaffold463_pilon_pilon	461358	475501	629.3	292
EOG0907072W	Duplicated	scaffold222_pilon_pilon	790695	806964	582.3	301
EOG0907072W	Duplicated	scaffold4308_pilon_pilon	45401	67993	532.4	301
EOG0907072Y	Complete	scaffold9_pilon_pilon	16606930	16642278	381.4	239
EOG09070731	Complete	scaffold58_pilon_pilon	4340002	4411059	576.7	314
EOG09070733	Complete	scaffold119_pilon_pilon	2559606	2570782	596.0	372
EOG09070739	Duplicated	scaffold1123_pilon_pilon	464239	506341	591.7	315
EOG09070739	Duplicated	scaffold32_pilon_pilon	11602448	11706921	535.4	315
EOG0907073B	Duplicated	scaffold135_pilon_pilon	763653	769216	644.6	332
EOG0907073B	Duplicated	scaffold3569_pilon_pilon	242113	260706	614.5	316
EOG0907073G	Complete	scaffold8_pilon_pilon	27700197	27718007	495.0	267
EOG0907073R	Complete	scaffold33_pilon_pilon	11865154	11885252	629.1	328
EOG0907073T	Complete	scaffold37_pilon_pilon	1907639	1935594	665.8	341
EOG0907073W	Complete	scaffold75_pilon_pilon	2603001	2608855	587.1	306
EOG09070741	Complete	scaffold31_pilon_pilon	14293708	14303979	527.7	321
EOG09070742	Complete	scaffold22_pilon_pilon	1653883	1666081	341.1	372
EOG09070743	Complete	scaffold33_pilon_pilon	7314506	7332291	504.4	284
EOG09070745	Duplicated	scaffold1227_pilon_pilon	76670	105607	549.4	309
EOG09070745	Duplicated	scaffold36_pilon_pilon	1148676	1163238	634.1	334
EOG0907074A	Complete	scaffold1252_pilon_pilon	263025	289501	665.7	325
EOG0907074X	Complete	scaffold26_pilon_pilon	18585403	18617162	597.9	345
EOG09070750	Complete	scaffold95_pilon_pilon	5354101	5402882	510.8	307
EOG09070755	Duplicated	scaffold16_pilon_pilon	15056993	15088506	699.4	369
EOG09070755	Duplicated	scaffold3299_pilon_pilon	94624	136861	625.7	366
EOG09070757	Complete	scaffold135_pilon_pilon	614084	650277	408.5	255
EOG0907075A	Complete	scaffold43_pilon_pilon	9214304	9287592	582.1	297
EOG0907075C	Complete	scaffold67_pilon_pilon	1078402	1114848	505.8	263
EOG0907075L	Complete	scaffold148_pilon_pilon	2406179	2458825	651.5	348
EOG0907075R	Complete	scaffold188_pilon_pilon	3126504	3248543	474.3	222
EOG09070761	Complete	scaffold28_pilon_pilon	18175489	18220827	736.3	350
EOG09070764	Complete	scaffold109_pilon_pilon	272933	297548	637.4	314
EOG09070766	Duplicated	scaffold46294_pilon_pilon	3864	10979	661.7	324
EOG09070766	Duplicated	scaffold80_pilon_pilon	3590336	3591454	739.2	331
EOG09070767	Complete	scaffold8_pilon_pilon	9884275	9949713	615.3	331
EOG09070769	Complete	scaffold64_pilon_pilon	9698479	9720478	711.8	384
EOG0907076E	Duplicated	scaffold15_pilon_pilon	7954751	7956865	657.8	318
EOG0907076E	Duplicated	scaffold313_pilon_pilon	550167	565084	627.0	318
EOG0907076G	Duplicated	scaffold1527_pilon_pilon	34963	38938	601.8	290
EOG0907076G	Duplicated	scaffold4_pilon_pilon	30268867	30283760	653.4	290
EOG0907076I	Complete	scaffold12_pilon_pilon	7661293	7690554	458.6	314
